datetime,mean_value,split,train_end,val_end,test_end,num_variables
2016-07-06 11:00:00,9.383714318275452,train,8640,11520,14400,7
2016-07-06 12:00:00,8.524428537913732,train,8640,11520,14400,7
2016-07-06 13:00:00,8.826714294297357,train,8640,11520,14400,7
2016-07-06 14:00:00,8.552571432931083,train,8640,11520,14400,7
2016-07-06 15:00:00,8.189714278493609,train,8640,11520,14400,7
2016-07-06 16:00:00,7.843285543578012,train,8640,11520,14400,7
2016-07-06 17:00:00,8.802428449903216,train,8640,11520,14400,7
2016-07-06 18:00:00,7.675142901284354,train,8640,11520,14400,7
2016-07-06 19:00:00,7.814571516854422,train,8640,11520,14400,7
2016-07-06 20:00:00,8.129285863467626,train,8640,11520,14400,7
2016-07-06 21:00:00,7.556857117584774,train,8640,11520,14400,7
2016-07-06 22:00:00,8.100142751421247,train,8640,11520,14400,7
2016-07-06 23:00:00,9.160714217594691,train,8640,11520,14400,7
2016-07-07 00:00:00,8.887143049921308,train,8640,11520,14400,7
2016-07-07 01:00:00,9.707714217049736,train,8640,11520,14400,7
2016-07-07 02:00:00,9.31342853818621,train,8640,11520,14400,7
2016-07-07 03:00:00,9.75314279964992,train,8640,11520,14400,7
2016-07-07 04:00:00,8.790142927850995,train,8640,11520,14400,7
2016-07-07 05:00:00,9.247285774775914,train,8640,11520,14400,7
2016-07-07 06:00:00,9.488571337291173,train,8640,11520,14400,7
2016-07-07 07:00:00,9.25742873123714,train,8640,11520,14400,7
2016-07-07 08:00:00,8.968857101031713,train,8640,11520,14400,7
2016-07-07 09:00:00,9.00999995640346,train,8640,11520,14400,7
2016-07-07 10:00:00,9.567714180265154,train,8640,11520,14400,7
2016-07-07 11:00:00,9.201571481568473,train,8640,11520,14400,7
2016-07-07 12:00:00,8.408285651888166,train,8640,11520,14400,7
2016-07-07 13:00:00,9.190571103777204,train,8640,11520,14400,7
2016-07-07 14:00:00,8.974285755838668,train,8640,11520,14400,7
2016-07-07 15:00:00,9.171857118606567,train,8640,11520,14400,7
2016-07-07 16:00:00,8.890285747391838,train,8640,11520,14400,7
2016-07-07 17:00:00,8.993714332580566,train,8640,11520,14400,7
2016-07-07 18:00:00,9.131000280380249,train,8640,11520,14400,7
2016-07-07 19:00:00,8.741428341184344,train,8640,11520,14400,7
2016-07-07 20:00:00,8.994428753852846,train,8640,11520,14400,7
2016-07-07 21:00:00,8.720428551946368,train,8640,11520,14400,7
2016-07-07 22:00:00,8.691428354808263,train,8640,11520,14400,7
2016-07-07 23:00:00,9.358571359089444,train,8640,11520,14400,7
2016-07-08 00:00:00,9.150142805916923,train,8640,11520,14400,7
2016-07-08 01:00:00,8.6204286473138,train,8640,11520,14400,7
2016-07-08 02:00:00,8.68885704449245,train,8640,11520,14400,7
2016-07-08 03:00:00,8.283857090132576,train,8640,11520,14400,7
2016-07-08 04:00:00,8.39185733454568,train,8640,11520,14400,7
2016-07-08 05:00:00,9.110428588730949,train,8640,11520,14400,7
2016-07-08 06:00:00,9.466571603502546,train,8640,11520,14400,7
2016-07-08 07:00:00,8.222142900739398,train,8640,11520,14400,7
2016-07-08 08:00:00,8.358428393091474,train,8640,11520,14400,7
2016-07-08 09:00:00,8.334714412689209,train,8640,11520,14400,7
2016-07-08 10:00:00,8.918285591261727,train,8640,11520,14400,7
2016-07-08 11:00:00,8.942714197295052,train,8640,11520,14400,7
2016-07-08 12:00:00,8.519857236317225,train,8640,11520,14400,7
2016-07-08 13:00:00,8.248285634177073,train,8640,11520,14400,7
2016-07-08 14:00:00,9.55157118184226,train,8640,11520,14400,7
2016-07-08 15:00:00,8.875285574368068,train,8640,11520,14400,7
2016-07-08 16:00:00,8.545857412474495,train,8640,11520,14400,7
2016-07-08 17:00:00,8.982714005878993,train,8640,11520,14400,7
2016-07-08 18:00:00,8.902142746107918,train,8640,11520,14400,7
2016-07-08 19:00:00,8.644428525652204,train,8640,11520,14400,7
2016-07-08 20:00:00,9.14985726560865,train,8640,11520,14400,7
2016-07-08 21:00:00,9.38099980354309,train,8640,11520,14400,7
2016-07-08 22:00:00,9.720857058252607,train,8640,11520,14400,7
2016-07-08 23:00:00,11.85471432549613,train,8640,11520,14400,7
2016-07-09 00:00:00,10.168857063565936,train,8640,11520,14400,7
2016-07-09 01:00:00,10.186857087271553,train,8640,11520,14400,7
2016-07-09 02:00:00,10.027000137737819,train,8640,11520,14400,7
2016-07-09 03:00:00,9.675285577774048,train,8640,11520,14400,7
2016-07-09 04:00:00,9.822714226586479,train,8640,11520,14400,7
2016-07-09 05:00:00,9.650000095367432,train,8640,11520,14400,7
2016-07-09 06:00:00,9.647142699786595,train,8640,11520,14400,7
2016-07-09 07:00:00,7.439714363643101,train,8640,11520,14400,7
2016-07-09 08:00:00,8.27542849949428,train,8640,11520,14400,7
2016-07-09 09:00:00,7.991857239178249,train,8640,11520,14400,7
2016-07-09 10:00:00,8.273571337972369,train,8640,11520,14400,7
2016-07-09 11:00:00,8.268999951226371,train,8640,11520,14400,7
2016-07-09 12:00:00,8.0754286135946,train,8640,11520,14400,7
2016-07-09 13:00:00,8.170571531568255,train,8640,11520,14400,7
2016-07-09 14:00:00,8.329428655760628,train,8640,11520,14400,7
2016-07-09 15:00:00,8.318285942077637,train,8640,11520,14400,7
2016-07-09 16:00:00,9.250143102237157,train,8640,11520,14400,7
2016-07-09 17:00:00,8.612714222499303,train,8640,11520,14400,7
2016-07-09 18:00:00,8.369428702763148,train,8640,11520,14400,7
2016-07-09 19:00:00,8.013571432658605,train,8640,11520,14400,7
2016-07-09 20:00:00,8.664285693849836,train,8640,11520,14400,7
2016-07-09 21:00:00,9.536142774990626,train,8640,11520,14400,7
2016-07-09 22:00:00,9.401714341981071,train,8640,11520,14400,7
2016-07-09 23:00:00,9.363428626741682,train,8640,11520,14400,7
2016-07-10 00:00:00,10.134428671428136,train,8640,11520,14400,7
2016-07-10 01:00:00,10.271285465785436,train,8640,11520,14400,7
2016-07-10 02:00:00,10.149142827306475,train,8640,11520,14400,7
2016-07-10 03:00:00,9.687285797936577,train,8640,11520,14400,7
2016-07-10 04:00:00,9.402285899434771,train,8640,11520,14400,7
2016-07-10 05:00:00,9.304571492331368,train,8640,11520,14400,7
2016-07-10 06:00:00,9.60214296409062,train,8640,11520,14400,7
2016-07-10 07:00:00,8.90357153756278,train,8640,11520,14400,7
2016-07-10 08:00:00,8.280285801206317,train,8640,11520,14400,7
2016-07-10 09:00:00,8.184714129992894,train,8640,11520,14400,7
2016-07-10 10:00:00,8.202428613390241,train,8640,11520,14400,7
2016-07-10 11:00:00,8.602999908583504,train,8640,11520,14400,7
2016-07-10 12:00:00,7.507714322635105,train,8640,11520,14400,7
2016-07-10 13:00:00,7.361000129154751,train,8640,11520,14400,7
2016-07-10 14:00:00,7.249857263905661,train,8640,11520,14400,7
2016-07-10 15:00:00,7.800571543829782,train,8640,11520,14400,7
2016-07-10 16:00:00,7.436714223452976,train,8640,11520,14400,7
2016-07-10 17:00:00,7.811571325574603,train,8640,11520,14400,7
2016-07-10 18:00:00,7.876428638185773,train,8640,11520,14400,7
2016-07-10 19:00:00,7.497142893927438,train,8640,11520,14400,7
2016-07-10 20:00:00,7.888285739081247,train,8640,11520,14400,7
2016-07-10 21:00:00,7.541857191494533,train,8640,11520,14400,7
2016-07-10 22:00:00,7.679714168821063,train,8640,11520,14400,7
2016-07-10 23:00:00,7.958571485110691,train,8640,11520,14400,7
2016-07-11 00:00:00,9.411000098500933,train,8640,11520,14400,7
2016-07-11 01:00:00,9.19100000177111,train,8640,11520,14400,7
2016-07-11 02:00:00,8.556000130517143,train,8640,11520,14400,7
2016-07-11 03:00:00,8.655142869268145,train,8640,11520,14400,7
2016-07-11 04:00:00,8.67214276109423,train,8640,11520,14400,7
2016-07-11 05:00:00,8.860571486609322,train,8640,11520,14400,7
2016-07-11 06:00:00,9.28314277103969,train,8640,11520,14400,7
2016-07-11 07:00:00,9.181142943246025,train,8640,11520,14400,7
2016-07-11 08:00:00,8.01871429170881,train,8640,11520,14400,7
2016-07-11 09:00:00,8.191285763468061,train,8640,11520,14400,7
2016-07-11 10:00:00,8.132285577910286,train,8640,11520,14400,7
2016-07-11 11:00:00,8.633857386452812,train,8640,11520,14400,7
2016-07-11 12:00:00,7.736142822674343,train,8640,11520,14400,7
2016-07-11 13:00:00,8.001428765910012,train,8640,11520,14400,7
2016-07-11 14:00:00,8.279999886240278,train,8640,11520,14400,7
2016-07-11 15:00:00,8.348285640989031,train,8640,11520,14400,7
2016-07-11 16:00:00,8.087999871798925,train,8640,11520,14400,7
2016-07-11 17:00:00,8.312714116913932,train,8640,11520,14400,7
2016-07-11 18:00:00,7.7957144890512735,train,8640,11520,14400,7
2016-07-11 19:00:00,7.29171427658626,train,8640,11520,14400,7
2016-07-11 20:00:00,7.894142917224338,train,8640,11520,14400,7
2016-07-11 21:00:00,7.7969997610364645,train,8640,11520,14400,7
2016-07-11 22:00:00,7.823571375438145,train,8640,11520,14400,7
2016-07-11 23:00:00,8.840285692896163,train,8640,11520,14400,7
2016-07-12 00:00:00,9.037428617477415,train,8640,11520,14400,7
2016-07-12 01:00:00,9.152999818325043,train,8640,11520,14400,7
2016-07-12 02:00:00,9.525285627160754,train,8640,11520,14400,7
2016-07-12 03:00:00,9.297571676118034,train,8640,11520,14400,7
2016-07-12 04:00:00,9.017999938556127,train,8640,11520,14400,7
2016-07-12 05:00:00,8.876000251088824,train,8640,11520,14400,7
2016-07-12 06:00:00,8.988857473645892,train,8640,11520,14400,7
2016-07-12 07:00:00,7.9922855496406555,train,8640,11520,14400,7
2016-07-12 08:00:00,8.242714166641235,train,8640,11520,14400,7
2016-07-12 09:00:00,8.377428361347743,train,8640,11520,14400,7
2016-07-12 10:00:00,8.799857105527606,train,8640,11520,14400,7
2016-07-12 11:00:00,9.075285860470363,train,8640,11520,14400,7
2016-07-12 12:00:00,8.33642874445234,train,8640,11520,14400,7
2016-07-12 13:00:00,8.437571512801307,train,8640,11520,14400,7
2016-07-12 14:00:00,8.776571444102697,train,8640,11520,14400,7
2016-07-12 15:00:00,9.042999914714269,train,8640,11520,14400,7
2016-07-12 16:00:00,8.746571387563433,train,8640,11520,14400,7
2016-07-12 17:00:00,9.23000008719308,train,8640,11520,14400,7
2016-07-12 18:00:00,8.553857156208583,train,8640,11520,14400,7
2016-07-12 19:00:00,8.273428559303284,train,8640,11520,14400,7
2016-07-12 20:00:00,8.790143064090184,train,8640,11520,14400,7
2016-07-12 21:00:00,8.85528576374054,train,8640,11520,14400,7
2016-07-12 22:00:00,9.606285921164922,train,8640,11520,14400,7
2016-07-12 23:00:00,11.19457140990666,train,8640,11520,14400,7
2016-07-13 00:00:00,12.310856921332222,train,8640,11520,14400,7
2016-07-13 01:00:00,11.62314304283687,train,8640,11520,14400,7
2016-07-13 02:00:00,11.811571615082878,train,8640,11520,14400,7
2016-07-13 03:00:00,11.442571759223938,train,8640,11520,14400,7
2016-07-13 04:00:00,12.314428772245135,train,8640,11520,14400,7
2016-07-13 05:00:00,12.355428865977697,train,8640,11520,14400,7
2016-07-13 06:00:00,11.123285395758492,train,8640,11520,14400,7
2016-07-13 07:00:00,10.384142756462097,train,8640,11520,14400,7
2016-07-13 08:00:00,9.185285449028015,train,8640,11520,14400,7
2016-07-13 09:00:00,8.624142527580261,train,8640,11520,14400,7
2016-07-13 10:00:00,8.961856961250305,train,8640,11520,14400,7
2016-07-13 11:00:00,7.284857077257974,train,8640,11520,14400,7
2016-07-13 12:00:00,7.653000218527659,train,8640,11520,14400,7
2016-07-13 13:00:00,8.24342863900321,train,8640,11520,14400,7
2016-07-13 14:00:00,8.127999876226697,train,8640,11520,14400,7
2016-07-13 15:00:00,8.642000164304461,train,8640,11520,14400,7
2016-07-13 16:00:00,8.63985710484641,train,8640,11520,14400,7
2016-07-13 17:00:00,8.652428754738398,train,8640,11520,14400,7
2016-07-13 18:00:00,8.041999885014125,train,8640,11520,14400,7
2016-07-13 19:00:00,8.026999711990356,train,8640,11520,14400,7
2016-07-13 20:00:00,8.578285906996047,train,8640,11520,14400,7
2016-07-13 21:00:00,9.203142779214042,train,8640,11520,14400,7
2016-07-13 22:00:00,9.447856920106071,train,8640,11520,14400,7
2016-07-13 23:00:00,10.22857117652893,train,8640,11520,14400,7
2016-07-14 00:00:00,10.353000164031982,train,8640,11520,14400,7
2016-07-14 01:00:00,9.705428310803004,train,8640,11520,14400,7
2016-07-14 02:00:00,9.302143028804235,train,8640,11520,14400,7
2016-07-14 03:00:00,9.777285703590938,train,8640,11520,14400,7
2016-07-14 04:00:00,9.211000033787318,train,8640,11520,14400,7
2016-07-14 05:00:00,9.141571538788932,train,8640,11520,14400,7
2016-07-14 06:00:00,9.403428452355522,train,8640,11520,14400,7
2016-07-14 07:00:00,7.953000255993435,train,8640,11520,14400,7
2016-07-14 08:00:00,8.307571274893624,train,8640,11520,14400,7
2016-07-14 09:00:00,8.13100016117096,train,8640,11520,14400,7
2016-07-14 10:00:00,8.575428792408534,train,8640,11520,14400,7
2016-07-14 11:00:00,8.921999973910195,train,8640,11520,14400,7
2016-07-14 12:00:00,7.8040000327995855,train,8640,11520,14400,7
2016-07-14 13:00:00,7.843285960810525,train,8640,11520,14400,7
2016-07-14 14:00:00,7.571999779769352,train,8640,11520,14400,7
2016-07-14 15:00:00,9.615428473268237,train,8640,11520,14400,7
2016-07-14 16:00:00,7.973571530410221,train,8640,11520,14400,7
2016-07-14 17:00:00,7.581571305436747,train,8640,11520,14400,7
2016-07-14 18:00:00,5.651571388755526,train,8640,11520,14400,7
2016-07-14 19:00:00,7.290000181112972,train,8640,11520,14400,7
2016-07-14 20:00:00,7.6387142432587485,train,8640,11520,14400,7
2016-07-14 21:00:00,6.832000042710986,train,8640,11520,14400,7
2016-07-14 22:00:00,6.849856981209347,train,8640,11520,14400,7
2016-07-14 23:00:00,8.044857169900622,train,8640,11520,14400,7
2016-07-15 00:00:00,9.325857213565282,train,8640,11520,14400,7
2016-07-15 01:00:00,9.46399988446917,train,8640,11520,14400,7
2016-07-15 02:00:00,9.705571617398943,train,8640,11520,14400,7
2016-07-15 03:00:00,9.0231431722641,train,8640,11520,14400,7
2016-07-15 04:00:00,9.062428517001017,train,8640,11520,14400,7
2016-07-15 05:00:00,8.946285894938878,train,8640,11520,14400,7
2016-07-15 06:00:00,8.7097145148686,train,8640,11520,14400,7
2016-07-15 07:00:00,9.111142660890307,train,8640,11520,14400,7
2016-07-15 08:00:00,8.079571315220424,train,8640,11520,14400,7
2016-07-15 09:00:00,8.081999966076443,train,8640,11520,14400,7
2016-07-15 10:00:00,8.279285771506173,train,8640,11520,14400,7
2016-07-15 11:00:00,8.211857199668884,train,8640,11520,14400,7
2016-07-15 12:00:00,7.454142991985596,train,8640,11520,14400,7
2016-07-15 13:00:00,7.633714258670807,train,8640,11520,14400,7
2016-07-15 14:00:00,7.67728590113776,train,8640,11520,14400,7
2016-07-15 15:00:00,6.634999871253967,train,8640,11520,14400,7
2016-07-15 16:00:00,6.439571389130184,train,8640,11520,14400,7
2016-07-15 17:00:00,5.633000071559634,train,8640,11520,14400,7
2016-07-15 18:00:00,5.61728572845459,train,8640,11520,14400,7
2016-07-15 19:00:00,4.690857071961675,train,8640,11520,14400,7
2016-07-15 20:00:00,5.492428668907711,train,8640,11520,14400,7
2016-07-15 21:00:00,6.631142718451364,train,8640,11520,14400,7
2016-07-15 22:00:00,6.926714250019619,train,8640,11520,14400,7
2016-07-15 23:00:00,7.158285668918064,train,8640,11520,14400,7
2016-07-16 00:00:00,6.797714335577829,train,8640,11520,14400,7
2016-07-16 01:00:00,7.535999979291644,train,8640,11520,14400,7
2016-07-16 02:00:00,7.986714252403805,train,8640,11520,14400,7
2016-07-16 03:00:00,7.349428662231991,train,8640,11520,14400,7
2016-07-16 04:00:00,7.185285764081137,train,8640,11520,14400,7
2016-07-16 05:00:00,7.301571377686092,train,8640,11520,14400,7
2016-07-16 06:00:00,7.264571394239153,train,8640,11520,14400,7
2016-07-16 07:00:00,6.516428517443793,train,8640,11520,14400,7
2016-07-16 08:00:00,6.958428731986454,train,8640,11520,14400,7
2016-07-16 09:00:00,6.981142852987562,train,8640,11520,14400,7
2016-07-16 10:00:00,7.913285425731114,train,8640,11520,14400,7
2016-07-16 11:00:00,8.057143007005964,train,8640,11520,14400,7
2016-07-16 12:00:00,6.901714048215321,train,8640,11520,14400,7
2016-07-16 13:00:00,7.145714414971216,train,8640,11520,14400,7
2016-07-16 14:00:00,7.584285514695304,train,8640,11520,14400,7
2016-07-16 15:00:00,7.807142870766776,train,8640,11520,14400,7
2016-07-16 16:00:00,7.80657160282135,train,8640,11520,14400,7
2016-07-16 17:00:00,7.772285921233041,train,8640,11520,14400,7
2016-07-16 18:00:00,7.585000170128686,train,8640,11520,14400,7
2016-07-16 19:00:00,7.01914276608399,train,8640,11520,14400,7
2016-07-16 20:00:00,7.143571138381959,train,8640,11520,14400,7
2016-07-16 21:00:00,6.938571372202465,train,8640,11520,14400,7
2016-07-16 22:00:00,7.415857068129948,train,8640,11520,14400,7
2016-07-16 23:00:00,7.0898571610450745,train,8640,11520,14400,7
2016-07-17 00:00:00,8.181714372975486,train,8640,11520,14400,7
2016-07-17 01:00:00,8.101571355547224,train,8640,11520,14400,7
2016-07-17 02:00:00,8.14614290850503,train,8640,11520,14400,7
2016-07-17 03:00:00,7.46999991791589,train,8640,11520,14400,7
2016-07-17 04:00:00,7.743000064577375,train,8640,11520,14400,7
2016-07-17 05:00:00,7.91214314528874,train,8640,11520,14400,7
2016-07-17 06:00:00,8.561285725661687,train,8640,11520,14400,7
2016-07-17 07:00:00,7.40571448632649,train,8640,11520,14400,7
2016-07-17 08:00:00,7.726142704486847,train,8640,11520,14400,7
2016-07-17 09:00:00,7.7511429616383145,train,8640,11520,14400,7
2016-07-17 10:00:00,8.349143028259277,train,8640,11520,14400,7
2016-07-17 11:00:00,8.491285732814244,train,8640,11520,14400,7
2016-07-17 12:00:00,7.794428576316152,train,8640,11520,14400,7
2016-07-17 13:00:00,7.897143010582242,train,8640,11520,14400,7
2016-07-17 14:00:00,8.495571477072579,train,8640,11520,14400,7
2016-07-17 15:00:00,8.700857205050331,train,8640,11520,14400,7
2016-07-17 16:00:00,8.224285653659276,train,8640,11520,14400,7
2016-07-17 17:00:00,8.709571191242762,train,8640,11520,14400,7
2016-07-17 18:00:00,8.162142617361885,train,8640,11520,14400,7
2016-07-17 19:00:00,7.783714166709355,train,8640,11520,14400,7
2016-07-17 20:00:00,8.115999898740224,train,8640,11520,14400,7
2016-07-17 21:00:00,7.797428812299456,train,8640,11520,14400,7
2016-07-17 22:00:00,9.273857218878609,train,8640,11520,14400,7
2016-07-17 23:00:00,9.971428675310952,train,8640,11520,14400,7
2016-07-18 00:00:00,10.17585711819785,train,8640,11520,14400,7
